EvtUniqueID,OptionID,LocalCode,ExDT,OutturnStyleCD,PaytypeCD,RatioOld,RatioNew,RateValue01,DefaultOptionFlag,SourceFile
20101027331081,1,TBZYF,,ADEX,S,100,18.489,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20101027325178,1,CLCT,,ADEX,S,1,0.1,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027191374,2,ANEWF,,ADEX,S,1,0.021168,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027191375,2,ANEWF,,ADEX,S,1,0.027,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
400714643,1,EOPCF,,ADEX,S,12,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400715694,1,CGFI,,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400715732,1,BPESF,,ADEX,S,50,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027203026,2,BXRBF,,ADEX,S,1,0.012537,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
400715790,1,IEPCF,2009/05/15,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400715802,1,FEAYF,2009/07/13,ADEX,S,100,5.5363,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400715813,1,BBVA,2009/04/07,ADEX,S,1,0.016129,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400715853,1,BOUBF,2009/06/16,ADEX,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716047,1,PMKNF,2009/07/06,ADEX,S,100,12.4853,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716050,1,,2009/05/01,ADEX,S,4,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716077,1,AMNE,,ADEX,S,1,4,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716199,1,GDISF,2009/07/07,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716294,1,NMEX,2009/07/15,ADEX,S,1,9,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716323,1,TTCM,2009/07/20,ADEX,S,1,0.975766,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716407,1,REPO,2009/07/07,ADEX,S,1,19,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716410,1,CZHIF,2009/07/10,ADEX,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716417,1,CAACF,2009/07/20,ADEX,S,1,0.10889,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716418,1,,2009/07/20,ADEX,S,1,0.10889,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716425,1,CSAY,2009/07/10,ADEX,S,1,0.316984,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716426,1,VOIS,2009/07/09,ADEX,S,1,99,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716434,1,BDPCF,2009/07/16,ADEX,S,10,2,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716437,1,MNLU,2009/07/13,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716442,1,WDTK,2009/07/13,ADEX,S,1,9,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716445,1,ORWHF,2009/08/19,ADEX,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716449,1,TPHAF,2009/07/28,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716472,1,ETAR,2009/07/22,ADEX,S,1,32,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716473,1,TXMD,2009/07/27,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716473,1,TXMD,,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716479,1,VAERF,,ADEX,S,4,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716479,1,VAERF,,ADEX,S,4,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716509,1,CGAC,2009/07/31,ADEX,S,1,2.3,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716510,1,LVEN,2009/08/07,ADEX,S,1,1.4,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
400716518,1,QOLCF,,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017115533,1,VAERF,,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017115533,1,VAERF,,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017477676,1,ORAUF,2009/07/24,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017477676,1,ARMZF,2009/07/24,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017628603,1,ZRESF,,NEWO,S,30,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017700478,1,ICTC,,NEWO,S,60,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017728118,1,NPWS,2009/07/28,NEWO,S,200,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017783690,1,ALNGF,,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017783690,1,ALNGF,,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017874198,1,VRDSF,2009/07/17,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017874198,1,VRDSF,2009/07/20,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017912975,1,KIARF,2009/07/27,NEWO,S,20,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017962201,1,HNYA,2009/07/02,NEWO,S,1000,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017967156,1,MSGCF,2009/07/17,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017968409,1,DTMG,2009/07/24,NEWO,S,100,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017984159,1,CHID,2009/07/13,NEWO,S,10,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017984159,1,CHID,2009/07/13,NEWO,S,10,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017986126,1,DLTM,2009/07/06,NEWO,S,10,1,0.0001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017990885,1,DRRSF,2009/07/03,NEWO,S,5,1,1,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017990885,1,DRRSF,2009/07/03,NEWO,S,5,1,1,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017991171,1,,,NEWO,S,20,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
4017995270,1,FGENF,2009/06/30,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171004173,1,ATOG,2009/07/16,NEWO,S,100,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171008698,1,AIG,2009/07/01,NEWO,S,20,1,2.5,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171008698,1,AIG,2009/07/01,NEWO,S,20,1,2.5,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171015749,1,ENIRF,2009/07/13,NEWO,S,4,1,0.5,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171020119,1,SLMZF,2009/06/29,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171027716,1,BLSV,2009/07/09,NEWO,S,20,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171028530,1,PEXZF,2009/07/24,NEWO,S,4,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171037330,1,GLCKF,,NEWO,S,8,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171037573,1,IRN,2009/07/07,NEWO,S,3,1,0.02,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171037573,1,DINE,2009/07/07,NEWO,S,3,1,0.02,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171039942,1,MKSBF,2009/07/30,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171042694,1,VOYRF,2009/07/22,NEWO,S,100,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171042791,1,NFRX,,NEWO,S,20,1,0.0001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171050147,1,,,NEWO,S,50,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171050147,1,GNTA,2009/07/13,NEWO,S,50,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171054368,1,XNEZ,,NEWO,S,500,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171054489,1,APNS,2009/07/01,NEWO,S,30,1,0.0025,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171054595,1,CYBV,2009/07/01,NEWO,S,20,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171056489,1,TROY,2009/07/02,NEWO,S,100000,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171056872,1,EVOL,2009/07/21,NEWO,S,2,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171058250,1,VTLP,2009/07/06,NEWO,S,100,1,0.0001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171058329,1,DTCO,,NEWO,S,40,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171058362,1,BPIC,,NEWO,S,45000,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171058547,1,AXLL,2009/07/29,NEWO,S,25,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171061787,1,MJLB,,NEWO,S,20,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171062879,1,GMMT,2009/07/08,NEWO,S,23.1975,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171063166,1,FAS,2009/07/09,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171063173,1,FAZ,2009/07/09,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171063989,1,LATIQ,,NEWO,S,23.1975,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171064893,1,SEGXF,2009/07/31,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171065125,1,CMLT,2009/07/10,NEWO,S,700,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171066173,1,ASVN,2009/07/13,NEWO,S,1000,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171067621,1,GTCN,,NEWO,S,100,1,0.00001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171068620,1,BITKF,,NEWO,S,6,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171069837,1,ANVS,,NEWO,S,66.8,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171069837,1,DINP,2009/07/16,NEWO,S,66.8,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171069860,1,VCTPF,2009/07/16,NEWO,S,18,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171069917,1,FMFN,,NEWO,S,101,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171070438,1,TRBMF,2009/07/17,NEWO,S,20,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171071026,1,GEEG,2009/07/17,NEWO,S,100,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171072901,1,QURS,,NEWO,S,100,1,0.0001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171074500,1,VAERF,,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171074500,1,VAERF,2009/07/27,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171074983,1,LNWH,2009/07/23,NEWO,S,6,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171075977,1,MUBM,2009/07/24,NEWO,S,4,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171076451,1,BRUZF,2009/07/27,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171076986,1,TPIM,2009/07/27,NEWO,S,10,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171077003,1,CLDX,2008/03/07,NEWO,S,12,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171077141,1,IAGP,2009/07/27,NEWO,S,2,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171080517,1,ICRP,2009/07/30,NEWO,S,1148564,1,0.001,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171080575,1,NTAIF,,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
40171081319,1,MTTM,2009/07/31,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027245470,2,BXRBF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20301027319088,3,SBFFF,,ADEX,S,69,2,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027325846,1,AERGP,,ADEX,S,1,0.606525,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027249468,2,CTILF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027331513,2,HTE,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027346025,2,PHCRF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027259282,2,ANEWF,,ADEX,S,1,0.054492,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027346925,2,MEIYF,,ADEX,S,1,0.023576,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027347487,2,BXRBF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027347611,2,IBDSF,,ADEX,S,1,0.027112,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027347611,2,IBDSF,,ADEX,S,1,0.027112,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027350406,1,VKGYF,,ADEX,S,100,7.772,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027350571,2,NOBGF,,ADEX,S,1,0.043027,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027351094,2,TORSF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20301027351845,3,GPGRF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027353086,1,TNTFF,,ADEX,S,40,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027353624,1,HEKTF,,ADEX,S,100,15.564542,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027353639,2,,,ADEX,S,18.5,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027331726,2,ADX,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027331727,2,ADX,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20101027355855,1,FEAYF,,ADEX,S,100,25.2329,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027331764,2,PEO,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027331766,2,PEO,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20101027356802,1,BBVA,,ADEX,S,1,0.016129,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027361033,1,PNLYY,,ADEX,S,40,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027362994,1,DOBUF,,ADEX,S,100,6.9794,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027367291,2,NAUBF,,ADEX,S,1,0.033092,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027367821,1,CELHF,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027368504,1,PMKNF,,ADEX,S,100,7.5146,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027374580,2,CDNAF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027377041,2,IAPLF,,ADEX,S,35.0809,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027377890,2,BRLAF,,ADEX,S,53.5976,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027379039,2,TATYF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027379170,2,BNS,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027326062,1,RVRC,,ADEX,S,1,0.366133,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027380280,2,ICGUF,,ADEX,S,9.8424,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027380513,1,PMCB,,ADEX,S,500,1,0,F,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027382243,2,QADI,,ADEX,S,0,0,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20101027382780,1,QJYMF,,ADEX,S,1,0.003333,0,T,data/hist/lst_evt/e2020_2009_07_20240116_LST_EVT.txt
20201027332271,2,CWSRF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027332292,2,CMLEF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20101027332317,1,UCFC,,ADEX,S,1,0.028,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027321355,2,ENGQF,,ADEX,S,1,0.038005,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027340321,2,AALBF,,ADEX,S,24,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027341773,2,NUTCF,,ADEX,S,26,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027344205,2,RDLSF,,ADEX,S,1,0.028595,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027344686,1,NWYF,,ADEX,S,1,0.015,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027346395,1,PXMFF,,ADEX,S,1,0.25,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027332491,2,,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027347280,2,CDNAF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027332499,2,APYRF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027347578,2,MGDDF,,ADEX,S,1,0.029646,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027348653,2,SBGSF,,ADEX,S,1,0.079383,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027348797,2,SCGLF,,ADEX,S,27.125,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027349243,2,BZLFF,,ADEX,S,36.11,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027332545,2,KMPPF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20101027326984,1,SBBX,,ADEX,S,1,0.065,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20101027326984,1,SBBX,,ADEX,S,1,0.065,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027350217,2,ECRAF,,ADEX,S,30.8161,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027350221,2,WOLTF,,ADEX,S,20,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027327084,1,,,ADEX,S,1,0.3,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027350572,2,MDAHF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027350865,2,CRIOF,,ADEX,S,12.22,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027332692,1,HFBK,,ADEX,S,1,0.03,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027351100,2,ACRFF,,ADEX,S,1,0.054027,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027327093,2,CMLEF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20101027327106,1,,,ADEX,S,200,1,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027351652,2,WAVVF,,ADEX,S,57,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027351830,2,SCBFF,,ADEX,S,27.74,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20401027351974,4,CGGGF,,ADEX,S,25,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20301027352368,3,CRHCF,,ADEX,S,28.52,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027332784,2,PMZFF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027353052,2,KNKCF,,ADEX,S,33,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027353127,2,VCISF,,ADEX,S,1,0.038354,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027327283,1,IIBK,,ADEX,S,1,0.05,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027327285,2,APYRF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027353310,2,STEFF,,ADEX,S,1,0.070291,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027353313,2,ENGQF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20401027353366,4,JARLF,,ADEX,S,39.540862,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20401027353381,4,JDSHF,,ADEX,S,82.810687,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027353458,2,ENGQF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027353615,2,VEOEF,,ADEX,S,1,0.075342,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027354051,2,HYSNF,,ADEX,S,1,0.036359,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027333019,1,AMRB,,ADEX,S,1,0.05,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027354648,2,WTKWY,,ADEX,S,20,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027354769,2,HKSHF,,ADEX,S,1,0.015244,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027327481,2,,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20101027327508,1,FNKK Y,,ADEX,S,1,0.05,0,F,data/hist/lst_evt/e2020_2008_10_20240116_LST_EVT.txt
20201027354965,2,,,ADEX,S,15,1,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027354976,2,INGIF,,ADEX,S,1,0.020593,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20201027355181,2,RBFBF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027355734,1,NWSZF,,ADEX,S,1,0.012938,0,T,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
20101027333390,1,AKTSF,,ADEX,S,100,18.489,0,F,data/hist/lst_evt/e2020_2008_11_20240116_LST_EVT.txt
20201027356178,2,UNCFF,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2009_05_20240116_LST_EVT.txt
4065659780,1,EGKLF,2008/07/07,NEWO,S,1,3,0,T,data/hist/lst_evt/e2020_2008_07_20240116_LST_EVT.txt
4065705705,1,NSRGY,2008/07/03,NEWO,S,1,2.5,0,T,data/hist/lst_evt/e2020_2008_07_20240116_LST_EVT.txt
4065711746,1,PPAAF,2008/08/04,NEWO,S,1,5,500,T,data/hist/lst_evt/e2020_2008_07_20240116_LST_EVT.txt
4065714176,1,AOMFF,2008/07/07,NEWO,S,1,2,14,T,data/hist/lst_evt/e2020_2008_07_20240116_LST_EVT.txt
4065714640,1,HVYM,2008/07/10,NEWO,S,1,1.814815,0.001,T,data/hist/lst_evt/e2020_2008_07_20240116_LST_EVT.txt
